URL,Stance
http://twitter.com/benvonwurmb/status/706982510152929280,NEUTRAL
http://twitter.com/LEC_Group/status/707598818720747520,NEUTRAL
http://twitter.com/view3dtv/status/699752552632602624,NEUTRAL
http://twitter.com/wildcard/status/706932709545746432,NEUTRAL
http://twitter.com/Eurodude23/status/706178327023853568,NEUTRAL
http://twitter.com/grthumongous/status/710523379208466433,NEUTRAL
http://twitter.com/grthumongous/status/714581977764995072,NEUTRAL
http://twitter.com/TinkerSec/status/705450406822805504,NEUTRAL
http://twitter.com/CenDemTech/status/705818119445413889,NEUTRAL
http://twitter.com/CryptoFact/status/706201148366024704,NEUTRAL
http://twitter.com/_cxpz/status/690248888377327616,NEUTRAL
http://twitter.com/_GaneshPandey/status/713888307390857217,NEUTRAL
http://twitter.com/amelielamont/status/701792605613457409,NEUTRAL
http://twitter.com/grthumongous/status/708161882062848001,NEUTRAL
http://twitter.com/_AS1M_/status/686722479323140096,NEUTRAL
http://twitter.com/FinanzLinksUS/status/705792237184024577,NEUTRAL
http://twitter.com/_Patrick_Dennis/status/715573120929820673,NEUTRAL
http://twitter.com/RahmaTamii/status/685104798652174336,NEUTRAL
http://twitter.com/RahmaTamii/status/706940840128557056,NEUTRAL
http://twitter.com/domainhunter/status/703051878200954885,NEUTRAL
http://twitter.com/domainhunter/status/703051872173686784,NEUTRAL
http://twitter.com/nathanielmott/status/705537664485826561,NEUTRAL
http://twitter.com/wa8dzp/status/693321276186836992,NEUTRAL
http://twitter.com/ibanglabd/status/687669901524246529,NEUTRAL
http://twitter.com/AnaAna787/status/709744638853292032,NEUTRAL
http://twitter.com/TechNewsTrend/status/700795159521447936,NEUTRAL
http://twitter.com/3bdaloahdn8117/status/699780859126108161,NEUTRAL
http://twitter.com/alex_antonin/status/709860521051361281,NEUTRAL
http://twitter.com/interconnecter/status/709787537057980417,NEUTRAL
http://twitter.com/LosCienfuegos/status/706712847602966528,NEUTRAL
http://twitter.com/slaw_dot_ca/status/686518313715806208,NEUTRAL
http://twitter.com/BargainsAtoZ/status/709752286310834176,NEUTRAL
http://twitter.com/multimho/status/702734820456210432,NEUTRAL
http://twitter.com/RPublicService/status/690263909429854210,NEUTRAL
http://twitter.com/vrai777/status/697767966713245696,NEUTRAL
http://twitter.com/iM0BiLE/status/687409501067186176,NEUTRAL
http://twitter.com/officialbry/status/703071321094115328,NEUTRAL
http://twitter.com/_fereydouni/status/691208816063434752,NEUTRAL
http://twitter.com/iM0BiLE/status/690623105111322625,NEUTRAL
http://twitter.com/_cwick/status/694204660714967041,NEUTRAL
http://twitter.com/ABCNewsPR/status/714950038603046912,NEUTRAL
http://twitter.com/eliz_hecht/status/714950104571125760,NEUTRAL
http://twitter.com/FinanzLinksUS/status/702841264249503744,NEUTRAL
http://twitter.com/card4net/status/686320459131019264,NEUTRAL
http://twitter.com/MusicBizTech/status/707183319566254081,NEUTRAL
http://twitter.com/RigDatWebz/status/698176731056766978,NEUTRAL
http://twitter.com/munilass/status/697433607246319616,NEUTRAL
http://twitter.com/AtlantaNewsFeed/status/704909376545546241,NEUTRAL
http://twitter.com/TheDRMan/status/685181735710121984,NEUTRAL
http://twitter.com/joshmaz/status/685215753293971456,NEUTRAL
http://twitter.com/_colinmoore/status/687435339296800768,NEUTRAL
http://twitter.com/_colinmoore/status/687435339296800768,NEUTRAL
http://twitter.com/bergbwv/status/687841308044574720,NEUTRAL
http://twitter.com/_davidtucker_/status/703235736141742080,NEUTRAL
http://twitter.com/FinTechIreland/status/706506773826502656,NEUTRAL
http://twitter.com/_KayBabyyy/status/707194119274110978,NEUTRAL
http://twitter.com/ArabSec/status/694521968264019968,NEUTRAL
http://twitter.com/jamesdeanmark/status/686171101790089216,NEUTRAL
http://twitter.com/_cwick/status/701859322779799552,NEUTRAL
http://twitter.com/battenhall/status/702554096662921217,NEUTRAL
http://twitter.com/310enterprises/status/710207650051403776,NEUTRAL
http://twitter.com/310enterprises/status/707322094346838021,NEUTRAL
http://twitter.com/demmijures28/status/701818773435719680,NEUTRAL
http://twitter.com/dayanapopas1/status/701835188129701888,NEUTRAL
http://twitter.com/_ericx13/status/706973231643648001,NEUTRAL
http://twitter.com/vrai777/status/700094251485569024,NEUTRAL
http://twitter.com/_m_miles/status/714604856812642304,NEUTRAL
http://twitter.com/vrai777/status/705074985958776832,NEUTRAL
http://twitter.com/_kenmaina/status/704202112692064256,NEUTRAL
http://twitter.com/_loveallthis/status/706877978379026432,NEUTRAL
http://twitter.com/_cypherpunks_/status/705782224730374144,NEUTRAL
http://twitter.com/__hunts/status/712355906466373632,NEUTRAL
http://twitter.com/_Big_O/status/715178930760593412,NEUTRAL
http://twitter.com/upandbeyond/status/704361909730955264,NEUTRAL
http://twitter.com/ArtiSeven/status/692418319555674112,NEUTRAL
http://twitter.com/Ahamed_sayed321/status/711056793766473728,NEUTRAL
http://twitter.com/AbstractCode/status/705894959891623936,NEUTRAL
http://twitter.com/felicitouslut/status/689810022545670144,NEUTRAL
http://twitter.com/theveryword/status/712126668605825024,NEUTRAL
http://twitter.com/agprojects/status/707567813356085248,NEUTRAL
http://twitter.com/maxrousseau/status/714161420007399424,Neutral
http://twitter.com/passwordrandom/status/691040330251116544,NEUTRAL
http://twitter.com/WMassag/status/711112744884441088,NEUTRAL
http://twitter.com/_HellPie/status/685946672963284992,NEUTRAL
http://twitter.com/berezovskiy/status/694843881167441921,NEUTRAL
http://twitter.com/RichZertuche/status/690398528657571841,NEUTRAL
http://twitter.com/MikeNelson/status/692716668531900416,NEUTRAL
http://twitter.com/_evict/status/714850832097869825,NEUTRAL
http://twitter.com/_kjf_/status/710817256427507713,NEUTRAL
http://twitter.com/_BVM/status/700200747149856768,NEUTRAL
http://twitter.com/_KevinODell/status/700207043873996800,NEUTRAL
http://twitter.com/_mjp__/status/701565230493655040,NEUTRAL
http://twitter.com/_pasr_/status/699998689432072193,NEUTRAL
http://twitter.com/riffyyyyy/status/700030061920055297,NEUTRAL
http://twitter.com/__tjf__/status/715749088323571712,NEUTRAL
http://twitter.com/_RyanTerry/status/689886818246926336,NEUTRAL
http://twitter.com/__exa__/status/697161849738043392,NEUTRAL
http://twitter.com/3dprintjournal/status/709974747602354176,NEUTRAL
http://twitter.com/Riggi36/status/708476243964866560,NEUTRAL
http://twitter.com/_DaCon/status/714420353481777152,NEUTRAL
http://twitter.com/_DaCon/status/714420353481777152,NEUTRAL
http://twitter.com/__Reenie__/status/685165384627011584,NEUTRAL
http://twitter.com/munin/status/700051193238695937,NEUTRAL
http://twitter.com/_danpatterson/status/704602856939253760,NEUTRAL
http://twitter.com/_dead_beef_/status/707071925659549696,NEUTRAL
http://twitter.com/_dead_beef_/status/707071925659549696,NEUTRAL
http://twitter.com/_ericx13/status/700827094440288256,NEUTRAL
http://twitter.com/richstahl/status/708661779958800384,FOR
http://twitter.com/_dte/status/699993778556243968,NEUTRAL
http://twitter.com/_cypherpunks_/status/708687247445467136,NEUTRAL
http://twitter.com/_Cymatics_/status/683860704177303552,NEUTRAL
http://twitter.com/_Cymatics_/status/683860704177303552,NEUTRAL
http://twitter.com/_MicahD_/status/683723808432324610,NEUTRAL
http://twitter.com/_cypherpunks_/status/708687247445467136,NEUTRAL
http://twitter.com/_evict/status/712011124019867648,NEUTRAL
http://twitter.com/Richzeoli/status/700050579792515073,NEUTRAL
http://twitter.com/_ryantk/status/710016166329196544,NEUTRAL
http://twitter.com/_butlerdidit/status/713780865290084352,NEUTRAL
http://twitter.com/_CoreyM/status/713790315199643651,NEUTRAL
http://twitter.com/_CoreyM/status/713790315199643651,NEUTRAL
http://twitter.com/_Dav1d__/status/713782510493306880,NEUTRAL
http://twitter.com/_Dav1d__/status/713782510493306880,NEUTRAL
http://twitter.com/_dead_beef_/status/713800453839011840,NEUTRAL
http://twitter.com/_grainier/status/714107801019154432,NEUTRAL
http://twitter.com/_liberalismo_/status/713840262271868928,NEUTRAL
http://twitter.com/_Major_Zane_/status/713836880559792128,NEUTRAL
http://twitter.com/3lcampo/status/713810561247502336,NEUTRAL
http://twitter.com/bentoth/status/713826515151097856,NEUTRAL
http://twitter.com/benvele32/status/713783654074417153,NEUTRAL
http://twitter.com/johnsmith0224/status/713804183401410561,NEUTRAL
http://twitter.com/nabeelrasool0/status/713785099423186944,NEUTRAL
http://twitter.com/riffyyyyy/status/713784927695806465,NEUTRAL
http://twitter.com/MultiplicityTO/status/706644897848287233,NEUTRAL
http://twitter.com/thegaryhawkins/status/709806520112959488,NEUTRAL
http://twitter.com/JOHNCOSSEL/status/714813192463998976,NEUTRAL
http://twitter.com/munin/status/708411725385601024,NEUTRAL
http://twitter.com/_gonzacabrera/status/704465157523697664,NEUTRAL
http://twitter.com/_gonzacabrera/status/704465157523697664,NEUTRAL
http://twitter.com/_errm_/status/688975087140208640,NEUTRAL
http://twitter.com/MunSecConf/status/698183001826582528,NEUTRAL
http://twitter.com/Richzeoli/status/700878488430112769,NEUTRAL
http://twitter.com/__tjf__/status/715399639709523968,NEUTRAL
http://twitter.com/Penn36/status/709159680422109184,NEUTRAL
http://twitter.com/_Oxotokan/status/715326869239959552,NEUTRAL
http://twitter.com/_cberger_/status/695158371234623490,NEUTRAL
http://twitter.com/_danmcclain/status/710441252752384000,NEUTRAL
http://twitter.com/_Gen2_/status/709008426123272192,NEUTRAL
http://twitter.com/_Enigmedia_/status/692331769589305344,NEUTRAL
http://twitter.com/btreecat/status/708339889574690817,Neutral
http://twitter.com/DiplomatLinda/status/701395379930136578,NEUTRAL
http://twitter.com/trevortimm/status/704764591801126913,NEUTRAL
http://twitter.com/eamonncarey/status/707968904073777152,NEUTRAL
http://twitter.com/BitOBaca/status/692899940410916866,NEUTRAL
http://twitter.com/adamrandazzo/status/710081637237792768,NEUTRAL
http://twitter.com/blueghosties/status/709808860622659584,NEUTRAL
http://twitter.com/The_BrentM/status/704974156027146241,NEUTRAL
http://twitter.com/mjerris/status/689813610210672640,NEUTRAL
http://twitter.com/justicar/status/700421699720744960,NEUTRAL
http://twitter.com/justicar/status/700421699720744960,NEUTRAL
http://twitter.com/C_T_Morgan/status/705870240387833857,NEUTRAL
http://twitter.com/captainsafia/status/709481318913064961,NEUTRAL
http://twitter.com/Love_Lexie17/status/714970378154545152,NEUTRAL
http://twitter.com/senatorjohn/status/705849542487482369,NEUTRAL
http://twitter.com/kirt_zimmer/status/700131209465049088,NEUTRAL
http://twitter.com/logich/status/709465412933525505,NEUTRAL
http://twitter.com/tombunzel/status/700828815753420800,NEUTRAL
http://twitter.com/santini__gio/status/709748476352057344,NEUTRAL
http://twitter.com/AnnCavoukian/status/709431090885238784,NEUTRAL
http://twitter.com/W_Shea_Powers/status/685901342318067713,NEUTRAL
http://twitter.com/rjprimo/status/710580732549328896,NEUTRAL
http://twitter.com/WayneHerby/status/701497527762288640,NEUTRAL
http://twitter.com/haacked/status/708721022992650241,NEUTRAL
http://twitter.com/fmarier/status/710509918051291136,NEUTRAL
http://twitter.com/kristine_jee/status/685902863177003008,NEUTRAL
http://twitter.com/mawtu_bil_izzah/status/683353717266083840,NEUTRAL
http://twitter.com/pbump/status/700722812428771330,NEUTRAL
http://twitter.com/coastTV/status/705341952640868352,NEUTRAL
http://twitter.com/taniarascia/status/692941913788407810,NEUTRAL
http://twitter.com/c0debooks/status/691304448568729600,NEUTRAL
http://twitter.com/TheHumerus/status/704212720866824192,NEUTRAL
http://twitter.com/thesephist/status/701641345983602688,NEUTRAL
http://twitter.com/andrewzellis/status/687743187037765632,NEUTRAL
http://twitter.com/RecruiterCRAIG/status/710137245139742720,NEUTRAL
http://twitter.com/notthatnathan/status/703980260333887488,NEUTRAL
http://twitter.com/DerekRiemer/status/693080791656476672,NEUTRAL
http://twitter.com/ashagiharahap/status/709416107916984320,NEUTRAL
http://twitter.com/datapulte/status/703961295947751426,NEUTRAL
http://twitter.com/SecurityToday/status/687971955098521601,NEUTRAL
http://twitter.com/click88sure/status/684718710272032768,NEUTRAL
http://twitter.com/click89sure/status/684718827871928324,NEUTRAL
http://twitter.com/c0debooks/status/686261219968335872,NEUTRAL
http://twitter.com/LinuxFan2718/status/684349917142253568,NEUTRAL
http://twitter.com/billykaos/status/708022370183856129,NEUTRAL
http://twitter.com/NilVeritas/status/710168200504328192,NEUTRAL
http://twitter.com/pro2rat/status/715461615915638784,NEUTRAL
http://twitter.com/brandonlrice/status/704321915234689024,NEUTRAL
http://twitter.com/Maliciouslink/status/701229309294415873,NEUTRAL
http://twitter.com/MarkHigbee/status/696789641077239809,NEUTRAL
http://twitter.com/iGNUrante/status/715615755866402817,NEUTRAL
http://twitter.com/kennagq/status/691681758719393792,NEUTRAL
http://twitter.com/jhamby/status/691359986581000192,NEUTRAL
http://twitter.com/blenderhd/status/700449614554595333,NEUTRAL
http://twitter.com/blenderhd/status/700449614554595333,NEUTRAL
http://twitter.com/TDurbinMedia/status/710722168569483266,NEUTRAL
http://twitter.com/hipEchik/status/700153276063297536,NEUTRAL
http://twitter.com/SeanTheTerrible/status/699952583822151680,NEUTRAL
http://twitter.com/stoneymonster/status/690259042346774529,NEUTRAL
http://twitter.com/ThatOneKevGuy/status/715346710076129280,NEUTRAL
http://twitter.com/warbledog/status/690544408584966144,NEUTRAL
http://twitter.com/Yoshokatana/status/703061026141556736,NEUTRAL
http://twitter.com/BartRoozendaal/status/707675967842603008,NEUTRAL
http://twitter.com/thegrugq_ebooks/status/701428829366177793,NEUTRAL
http://twitter.com/crozix/status/711548384138629120,NEUTRAL
http://twitter.com/RetoKromer/status/687280869044830208,NEUTRAL
http://twitter.com/mmorri/status/692924233614282753,NEUTRAL
http://twitter.com/LostWorldZero/status/715206963831812097,NEUTRAL
http://twitter.com/shoudaknown/status/711535062530072577,NEUTRAL
http://twitter.com/troyhunt/status/693381977249075200,NEUTRAL
http://twitter.com/eNetro314/status/709964267559251968,NEUTRAL
http://twitter.com/mhliebano/status/682991954225836032,NEUTRAL
http://twitter.com/zocuxtech/status/691734559369474048,NEUTRAL
http://twitter.com/manuellemos/status/683037244324589569,NEUTRAL
http://twitter.com/sprybear/status/712060068989165568,NEUTRAL
http://twitter.com/drkh5h/status/685792937033265152,NEUTRAL
http://twitter.com/Cyberarms/status/711229848174383104,NEUTRAL
http://twitter.com/kstallett/status/691745345651527680,NEUTRAL
http://twitter.com/LeftWingMilitia/status/709163786528231425,NEUTRAL
http://twitter.com/PoyzonCode/status/714585779847213056,NEUTRAL
http://twitter.com/cincinnatiman0/status/689991354064175104,NEUTRAL
http://twitter.com/jacobhartog/status/707990388552806401,NEUTRAL
http://twitter.com/digitaldjeli/status/691582583390539776,NEUTRAL
http://twitter.com/jamierharvill/status/715616488594522113,NEUTRAL
http://twitter.com/Wilson__Valdez/status/714600292839505921,NEUTRAL
http://twitter.com/carlLsecurity/status/686904687916892160,NEUTRAL
http://twitter.com/PaulbernalUK/status/704914945054543873,NEUTRAL
http://twitter.com/frankrietta/status/707227012893642752,NEUTRAL
http://twitter.com/god1971/status/693505543021817856,NEUTRAL
http://twitter.com/KrakenTrader/status/683573548116480000,NEUTRAL
http://twitter.com/yashrma/status/714679607019061248,NEUTRAL
http://twitter.com/Ludriq_al_Kanbi/status/714736451884331008,NEUTRAL
http://twitter.com/aishach/status/708095266113519616,NEUTRAL
http://twitter.com/BrendanTHalpin/status/700990712607858688,NEUTRAL
http://twitter.com/mattbraga/status/704847976309657600,NEUTRAL
http://twitter.com/farenthold/status/697837080660090880,NEUTRAL
http://twitter.com/robskramer/status/707297983700852736,NEUTRAL
http://twitter.com/richard_presser/status/704315493168054273,NEUTRAL
http://twitter.com/00_shakib/status/704012025433706496,NEUTRAL
http://twitter.com/mdh/status/710264776522203136,NEUTRAL
http://twitter.com/juanpablogonzo/status/703593817988067328,NEUTRAL
http://twitter.com/BobbyFreedom1/status/714771261348569088,NEUTRAL
http://twitter.com/emptywheel/status/704749046804713472,NEUTRAL
http://twitter.com/twithoff/status/703195760494571520,NEUTRAL
http://twitter.com/peterlevy/status/709152392919584768,NEUTRAL
http://twitter.com/RachelBLevinson/status/701839774034894850,NEUTRAL
http://twitter.com/beJLM/status/700354030627917824,NEUTRAL
http://twitter.com/beJLM/status/700354030627917824,NEUTRAL
http://twitter.com/LunaticSX/status/709864145441710080,NEUTRAL
http://twitter.com/joshbressers/status/713594519107670016,NEUTRAL
http://twitter.com/416nery/status/712054649935650816,NEUTRAL
http://twitter.com/robaeprice/status/708257789433540608,NEUTRAL
http://twitter.com/SenTomCotton/status/708986140385255424,NEUTRAL
http://twitter.com/Jamal_2/status/703759225802072064,NEUTRAL
http://twitter.com/SirDriskell/status/690666138464862210,NEUTRAL
http://twitter.com/GregZeboray/status/714580889691246592,NEUTRAL
http://twitter.com/KrazIIvan/status/715010677392281601,NEUTRAL
http://twitter.com/JenningsTCJ/status/708320251323277312,NEUTRAL
http://twitter.com/merida_jr/status/693405356492464128,NEUTRAL
http://twitter.com/Mario_Creations/status/700832683706810368,NEUTRAL
http://twitter.com/GreyMattersPod/status/713828007681593349,NEUTRAL
http://twitter.com/gabrielmalor/status/700684036566605826,NEUTRAL
http://twitter.com/hblodget/status/701787584083656704,NEUTRAL
http://twitter.com/CuteAnimeGirls_/status/710292856263475201,NEUTRAL
http://twitter.com/davegershgorn/status/687851272846848000,NEUTRAL
http://twitter.com/ijclark/status/712206511091617792,NEUTRAL
http://twitter.com/mattgriffin/status/708421965925720064,NEUTRAL
http://twitter.com/timburks/status/701628445097271298,NEUTRAL
http://twitter.com/digiphile/status/709393066570948608,NEUTRAL
http://twitter.com/kop48/status/685548138224984065,NEUTRAL
http://twitter.com/ydv_bhim/status/706923077137858562,NEUTRAL
http://twitter.com/run4itmarty/status/710280468411748352,NEUTRAL
http://twitter.com/Crypt0nymous/status/689037461239001088,NEUTRAL
http://twitter.com/__deist/status/689079997596831744,NEUTRAL
http://twitter.com/ITFobOffBot/status/699012752518598656,NEUTRAL
http://twitter.com/ITFobOffBot/status/704244729790255104,NEUTRAL
http://twitter.com/ITFobOffBot/status/704274929013940224,NEUTRAL
http://twitter.com/ITFobOffBot/status/703776645619040256,NEUTRAL
http://twitter.com/ITFobOffBot/status/701511719202516993,NEUTRAL
http://twitter.com/ITFobOffBot/status/705180896937304065,NEUTRAL
http://twitter.com/ITFobOffBot/status/694626350339117056,NEUTRAL
http://twitter.com/ITFobOffBot/status/703301010048081920,NEUTRAL
http://twitter.com/ITFobOffBot/status/691130817968500738,NEUTRAL
http://twitter.com/ITFobOffBot/status/696007955796398080,NEUTRAL
http://twitter.com/ITFobOffBot/status/694196015247839236,NEUTRAL
http://twitter.com/ITFobOffBot/status/694852841807151104,NEUTRAL
http://twitter.com/ITFobOffBot/status/710239227947192321,NEUTRAL
http://twitter.com/ITFobOffBot/status/693290044216467456,NEUTRAL
http://twitter.com/ITFobOffBot/status/693524088577462273,NEUTRAL
http://twitter.com/ITFobOffBot/status/685808244808388609,NEUTRAL
http://twitter.com/ITFobOffBot/status/698159631902863361,NEUTRAL
http://twitter.com/ITFobOffBot/status/713636613973282816,NEUTRAL
http://twitter.com/ITFobOffBot/status/686366926755475456,NEUTRAL
http://twitter.com/ITFobOffBot/status/692542620996878337,NEUTRAL
http://twitter.com/ITFobOffBot/status/693758128127635456,NEUTRAL
http://twitter.com/ITFobOffBot/status/697374459192328195,NEUTRAL
http://twitter.com/ITFobOffBot/status/710307173658660864,NEUTRAL
http://twitter.com/ITFobOffBot/status/696762931162259456,NEUTRAL
http://twitter.com/ITFobOffBot/status/710933805075451904,NEUTRAL
http://twitter.com/ITFobOffBot/status/696000404115562497,NEUTRAL
http://twitter.com/ITFobOffBot/status/684434190713110528,NEUTRAL
http://twitter.com/ITFobOffBot/status/710042935593672705,NEUTRAL
http://twitter.com/ITFobOffBot/status/701345624130789378,NEUTRAL
http://twitter.com/ITFobOffBot/status/699692230668324865,NEUTRAL
http://twitter.com/ITFobOffBot/status/683241330382864385,NEUTRAL
http://twitter.com/ITFobOffBot/status/692693617664790529,NEUTRAL
http://twitter.com/ITFobOffBot/status/685460959348023296,NEUTRAL
http://twitter.com/ITFobOffBot/status/690564588375531521,NEUTRAL
http://twitter.com/ITFobOffBot/status/682818545525362693,NEUTRAL
http://twitter.com/ITFobOffBot/status/712013421324181504,NEUTRAL
http://twitter.com/SilveryFJ/status/708950076555546624,NEUTRAL
http://twitter.com/mikekevinpare/status/705174620458999808,NEUTRAL
http://twitter.com/Zaush/status/702664126561013760,NEUTRAL
http://twitter.com/mdowd/status/703045983597268992,NEUTRAL
http://twitter.com/RadiantRosh/status/707600071144112128,NEUTRAL
http://twitter.com/JayTBennett/status/702137384125726720,NEUTRAL
http://twitter.com/daiwaka/status/699984295838920704,NEUTRAL
http://twitter.com/dl1mur4tdj/status/704309776641994753,NEUTRAL
http://twitter.com/_mattburman/status/685268653533696000,NEUTRAL
http://twitter.com/FaizaPatelBCJ/status/705797602697199617,NEUTRAL
http://twitter.com/jake_k/status/699943053809840128,NEUTRAL
http://twitter.com/longliveamour/status/709163921647783936,NEUTRAL
http://twitter.com/adolfo__m/status/709746242369118209,NEUTRAL
http://twitter.com/Teknofish/status/699910161268400128,NEUTRAL
http://twitter.com/Thogek/status/707774943564398594,NEUTRAL
http://twitter.com/frankbaitman/status/710537001150365696,NEUTRAL
http://twitter.com/nathanbeveridge/status/708955052057108481,NEUTRAL
http://twitter.com/danielschuman/status/711700397459693568,NEUTRAL
http://twitter.com/acutechnetwork/status/706601839710576640,NEUTRAL
http://twitter.com/SarahWoodwriter/status/692900159265484800,NEUTRAL
http://twitter.com/grhluna25/status/707934026431111168,NEUTRAL
http://twitter.com/ihubRainmaker/status/714848025995124736,NEUTRAL
http://twitter.com/Communism_Kills/status/710081782687866880,NEUTRAL
http://twitter.com/JodelDeauna/status/714583319296479232,NEUTRAL
http://twitter.com/carrington/status/690594184126947328,NEUTRAL
http://twitter.com/SgtTim911/status/700865107379617793,NEUTRAL
http://twitter.com/RealTedHicks/status/700150658595471360,NEUTRAL
http://twitter.com/sparta_josh/status/709776919651360768,NEUTRAL
http://twitter.com/StephenFleming/status/710076912371105792,NEUTRAL
http://twitter.com/p0pson/status/700550349896212480,NEUTRAL
http://twitter.com/p0pson/status/700550349896212480,NEUTRAL
http://twitter.com/HaleSidni/status/683021943302438913,NEUTRAL
http://twitter.com/JamesBliss/status/703780340905615361,NEUTRAL
http://twitter.com/Lrobo_robo/status/713763938568179712,NEUTRAL
http://twitter.com/ampressman/status/709446782963556352,NEUTRAL
http://twitter.com/zumarek/status/687634621677355008,NEUTRAL
http://twitter.com/justintroutman/status/708561435870121984,NEUTRAL
http://twitter.com/Jizzlaqueefa/status/693981893537103872,NEUTRAL
http://twitter.com/jessysaurusrex/status/700103062170398720,NEUTRAL
http://twitter.com/PhillipMartin/status/708410189733437441,NEUTRAL
http://twitter.com/SirTapTap/status/700341891745783808,NEUTRAL
http://twitter.com/SirTapTap/status/700341891745783808,NEUTRAL
http://twitter.com/Nerdwiththehat/status/687096618043240448,NEUTRAL
http://twitter.com/Marxian_Theory/status/714595680036061184,NEUTRAL
http://twitter.com/Riikka70/status/694635082322178051,NEUTRAL
http://twitter.com/bentmagpie/status/711692766582067200,NEUTRAL
http://twitter.com/rightscon/status/715664779562459136,NEUTRAL
http://twitter.com/JohnShuss/status/697264101894938624,NEUTRAL
http://twitter.com/_CameronMichael/status/693104382871605248,NEUTRAL
http://twitter.com/3ark/status/710241883495137280,NEUTRAL
http://twitter.com/sshawki/status/710810518890680320,NEUTRAL
http://twitter.com/KenSauer2/status/697099547940532224,NEUTRAL
http://twitter.com/rijalati/status/715547208997867521,NEUTRAL
http://twitter.com/_FAOC/status/700254415450730496,NEUTRAL
http://twitter.com/_ganeshp/status/701109225628405761,NEUTRAL
http://twitter.com/_hanyOne/status/686174758061342720,NEUTRAL
http://twitter.com/wmaxeddy/status/706157937585217536,NEUTRAL
http://twitter.com/macwashacked/status/709871553224118273,NEUTRAL
http://twitter.com/_Gen2_/status/711755235136503808,NEUTRAL
http://twitter.com/_Mellssaaarose/status/700446187883798528,NEUTRAL
http://twitter.com/Anthony_josie/status/687224342044868608,NEUTRAL
http://twitter.com/interconnecter/status/694246460108439553,NEUTRAL
http://twitter.com/_jtj1333/status/694288287280807936,NEUTRAL
http://twitter.com/_GreatUnwashed/status/694249662732042240,NEUTRAL
http://twitter.com/_dead_beef_/status/684120557231669250,NEUTRAL
http://twitter.com/_dead_beef_/status/684120557231669250,NEUTRAL
http://twitter.com/UtzZiolkow/status/687224553299283969,NEUTRAL
http://twitter.com/_frank_murphy_/status/708746878460932096,NEUTRAL
http://twitter.com/_frank_murphy_/status/708746878460932096,NEUTRAL
http://twitter.com/Naatj/status/712328442507874304,NEUTRAL
http://twitter.com/sjmurdoch/status/707669901222256642,NEUTRAL
http://twitter.com/benwagne_r/status/714800460906045442,NEUTRAL
http://twitter.com/_cwick/status/712380720489111552,NEUTRAL
http://twitter.com/aquarry/status/707707503732199424,NEUTRAL
http://twitter.com/_dead_beef_/status/708980897442304000,NEUTRAL
http://twitter.com/_Malik_/status/708725687385886721,NEUTRAL
http://twitter.com/KimZetter/status/690677404637868033,NEUTRAL
http://twitter.com/_dte/status/699994015437983744,NEUTRAL
http://twitter.com/_dte/status/699994015437983744,NEUTRAL
http://twitter.com/SenAngusKing/status/700732847322042368,NEUTRAL
http://twitter.com/terryhatch/status/701786338413023233,NEUTRAL
http://twitter.com/_DaCon/status/691748403055820800,NEUTRAL
http://twitter.com/papianon/status/692388118083833857,NEUTRAL
http://twitter.com/_Dahlet_/status/712103211814031362,NEUTRAL
http://twitter.com/JenebaSpeaks/status/700128859858038784,NEUTRAL
http://twitter.com/andrewjskatz/status/696690830841618432,NEUTRAL
http://twitter.com/3baal/status/710947798158614528,NEUTRAL
http://twitter.com/_HellPie/status/700417868253552640,NEUTRAL
http://twitter.com/_HellPie/status/700417868253552640,NEUTRAL
http://twitter.com/_ElanVPN/status/697462547717496832,NEUTRAL
http://twitter.com/ron_miller/status/705740886173360128,NEUTRAL
http://twitter.com/mciarlo/status/709599383591985152,NEUTRAL 
http://twitter.com/uzigalil/status/700109620388311042,NEUTRAL
http://twitter.com/hackuador/status/686361778414985216,NEUTRAL
http://twitter.com/gardensimulator/status/703248924425981952,NEUTRAL
http://twitter.com/CASottile/status/699987902189559809,NEUTRAL
http://twitter.com/kstallett/status/701168427193470976,NEUTRAL
http://twitter.com/G_Masta/status/700909610786545664,NEUTRAL
http://twitter.com/throg/status/705759713741443072,NEUTRAL
http://twitter.com/daviottenheimer/status/708041038019952640,NEUTRAL
http://twitter.com/trashHeap/status/690331037944127488,NEUTRAL
http://twitter.com/ElPasoLiberty/status/702642005587832832,NEUTRAL
http://twitter.com/SFoskett/status/702584315117486083,NEUTRAL
http://twitter.com/layla_maria/status/705803066340220929,NEUTRAL
http://twitter.com/LivesInThought/status/709124119036567552,NEUTRAL
http://twitter.com/Fries5/status/699025376111153161,NEUTRAL
http://twitter.com/trevorpaxton/status/709690788163137537,NEUTRAL
http://twitter.com/33Doe/status/700131564294811650,NEUTRAL
http://twitter.com/justinfadams/status/699950580589060096,NEUTRAL
http://twitter.com/rhymebyter/status/694643379796246528,NEUTRAL
http://twitter.com/reelmccoy/status/707967357818265601,NEUTRAL
http://twitter.com/Havokmon/status/709804558462164992,NEUTRAL
http://twitter.com/alextechtai/status/708029967414595584,NEUTRAL
http://twitter.com/acroynon/status/687670940025552896,NEUTRAL
http://twitter.com/johanbrink96/status/706574362846089217,NEUTRAL
http://twitter.com/AaronRodgers12/status/710310056307232768,NEUTRAL
http://twitter.com/macinjosh/status/707658485136162818,NEUTRAL
http://twitter.com/CiaranmaK/status/714752856457351169,NEUTRAL
